rcid,session,date,unres,me,nu,di,hr,co,ec
3105,42,1987-11-06T00:00:00Z,R/42/14A,0,0,0,0,1,0
3106,42,1987-11-06T00:00:00Z,R/42/14B,0,0,0,0,0,0
3107,42,1987-11-06T00:00:00Z,R/42/14C,0,0,0,0,0,0
3108,42,1987-11-06T00:00:00Z,R/42/14D,0,0,0,0,0,0
3109,42,1987-11-06T00:00:00Z,R/42/14E,0,0,0,0,0,0
3110,42,1987-11-03T00:00:00Z,R/42/15,0,0,0,0,0,0
3111,42,1987-11-03T00:00:00Z,R/42/16,0,0,0,0,0,0
3112,42,1987-11-04T00:00:00Z,R/42/17,0,0,0,0,1,0
3113,42,1987-11-05T00:00:00Z,R/42/18,0,0,0,0,0,0
3114,42,1987-11-03T00:00:00Z,R/42/19,0,0,0,0,0,0
3115,42,1987-11-04T00:00:00Z,R/42/20,0,0,0,0,0,0
3116,42,1987-11-06T00:00:00Z,R/42/23A,0,0,0,0,1,0
3117,42,1987-11-06T00:00:00Z,R/42/23B,0,0,0,0,0,0
3118,42,1987-11-06T00:00:00Z,R/42/23C,0,0,0,0,0,0
3119,42,1987-11-06T00:00:00Z,R/42/23D,1,1,0,0,0,1
3120,42,1987-11-06T00:00:00Z,R/42/23E,0,0,0,0,0,0
3121,42,1987-11-06T00:00:00Z,R/42/23F,0,0,0,0,0,0
3122,42,1987-11-06T00:00:00Z,R/42/23G,0,0,0,1,0,0
3123,42,1987-11-02T00:00:00Z,R/42/25,0,1,1,0,0,0
3124,42,1987-11-02T00:00:00Z,R/42/26A,0,1,0,0,0,0
3125,42,1987-11-02T00:00:00Z,R/42/26B,0,1,0,0,0,0
3126,42,1987-11-02T00:00:00Z,R/42/27,0,1,0,0,0,0
3127,42,1987-11-02T00:00:00Z,R/42/29,0,1,1,0,0,0
3128,42,1987-11-02T00:00:00Z,R/42/31,0,1,0,0,0,0
3129,42,1987-11-02T00:00:00Z,R/42/32,0,1,0,0,0,0
3130,42,1987-11-02T00:00:00Z,R/42/33,0,0,1,0,0,0
3131,42,1987-11-02T00:00:00Z,R/42/34A,0,1,1,0,0,0
3132,42,1987-11-02T00:00:00Z,R/42/34B,0,1,1,0,0,0
3133,42,1987-11-02T00:00:00Z,R/42/35,0,0,1,0,0,1
3134,42,1987-11-02T00:00:00Z,R/42/38A,0,0,1,0,0,0
3135,42,1987-11-02T00:00:00Z,R/42/38C,0,1,0,0,0,0
3136,42,1987-11-02T00:00:00Z,R/42/38D,0,1,1,0,0,0
3137,42,1987-11-02T00:00:00Z,R/42/38F,0,0,1,0,0,1
3138,42,1987-11-02T00:00:00Z,R/42/38I,0,0,0,0,0,0
3139,42,1987-11-02T00:00:00Z,R/42/38J,0,0,1,0,0,0
3140,42,1987-11-02T00:00:00Z,R/42/38K,0,0,1,0,0,0
3141,42,1987-11-02T00:00:00Z,R/42/38L,0,1,0,0,0,0
3142,42,1987-11-02T00:00:00Z,R/42/38N,0,0,1,0,0,0
3143,42,1987-11-02T00:00:00Z,R/42/39A,0,0,1,0,0,0
3144,42,1987-11-02T00:00:00Z,R/42/39B,0,1,1,0,0,0
3145,42,1987-11-02T00:00:00Z,R/42/39C,0,1,0,0,0,0
3146,42,1987-11-02T00:00:00Z,R/42/39G,0,0,1,0,0,0
3147,42,1987-11-02T00:00:00Z,R/42/39H,0,1,1,0,0,0
3148,42,1987-11-02T00:00:00Z,R/42/39I,0,0,1,0,0,0
3149,42,1987-11-02T00:00:00Z,R/42/42A,0,1,1,0,0,0
3150,42,1987-11-02T00:00:00Z,R/42/42B,0,0,1,0,0,0
3151,42,1987-11-02T00:00:00Z,R/42/42C,0,1,1,0,0,0
3152,42,1987-11-02T00:00:00Z,R/42/42D,0,1,0,0,0,0
3153,42,1987-11-02T00:00:00Z,R/42/42E,0,0,1,0,0,0
3154,42,1987-11-02T00:00:00Z,R/42/42H,0,0,1,0,0,0
3155,42,1987-11-02T00:00:00Z,R/42/42K,0,0,1,0,0,0
3156,42,1987-11-02T00:00:00Z,R/42/42L,0,0,1,0,0,0
3157,42,1987-11-02T00:00:00Z,R/42/42M,0,0,1,0,0,0
3158,42,1987-11-02T00:00:00Z,R/42/42N,0,0,0,0,0,0
3159,42,1987-11-02T00:00:00Z,R/42/44,1,1,1,0,0,0
3160,42,1987-11-02T00:00:00Z,R/42/46A,0,0,0,0,0,0
3161,42,1987-11-02T00:00:00Z,R/42/46B,0,0,0,0,0,0
3162,42,1987-11-02T00:00:00Z,R/42/50,0,0,0,0,0,1
3163,42,1987-11-02T00:00:00Z,R/42/52,0,0,0,1,0,0
3164,42,1987-11-02T00:00:00Z,R/42/56,0,0,0,1,0,0
3165,42,1987-12-04T00:00:00Z,R/42/66A,1,0,0,1,0,0
3166,42,1987-12-04T00:00:00Z,R/42/66B,1,0,0,1,0,0
3167,42,1987-12-04T00:00:00Z,R/42/66C,1,0,0,0,0,0
3168,42,1987-12-04T00:00:00Z,R/42/66D,1,0,0,0,0,0
3169,42,1987-12-04T00:00:00Z,R/42/69A,1,0,0,0,0,0
3170,42,1987-12-04T00:00:00Z,R/42/69D,1,0,0,0,0,0
3171,42,1987-12-04T00:00:00Z,R/42/69E,1,0,0,0,0,0
3172,42,1987-12-04T00:00:00Z,R/42/69F,1,0,0,0,0,0
3173,42,1987-12-04T00:00:00Z,R/42/69G,1,0,0,0,0,0
3174,42,1987-12-04T00:00:00Z,R/42/69H,1,0,0,0,0,0
3175,42,1987-12-04T00:00:00Z,R/42/69I,1,0,0,0,0,0
3176,42,1987-12-04T00:00:00Z,R/42/69J,1,0,0,0,0,0
3177,42,1987-12-04T00:00:00Z,R/42/69K,1,0,0,0,0,0
3178,42,1987-12-05T00:00:00Z,R/42/70/A,0,0,0,0,0,0
3179,42,1987-12-05T00:00:00Z,R/42/70/B,0,0,0,0,0,0
3180,42,1987-12-06T00:00:00Z,R/42/71,0,0,0,0,1,0
3181,42,1987-12-06T00:00:00Z,R/42/72,0,0,0,0,1,0
3182,42,1987-12-06T00:00:00Z,R/42/73,0,0,0,0,1,0
3183,42,1987-12-06T00:00:00Z,R/42/74,0,0,0,0,1,1
3184,42,1987-12-06T00:00:00Z,R/42/75,0,0,0,0,1,0
3185,42,1987-12-06T00:00:00Z,R/42/78,0,0,0,0,0,0
3186,42,1987-12-06T00:00:00Z,R/42/79,0,0,0,0,0,0
3187,42,1987-12-02T00:00:00Z,R/42/91,0,0,0,0,0,0
3188,42,1987-12-02T00:00:00Z,R/42/92,0,0,0,0,0,0
3189,42,1987-12-02T00:00:00Z,R/42/93,0,0,0,0,0,0
3190,42,1987-12-02T00:00:00Z,R/42/95,0,0,0,1,1,0
3191,42,1987-12-02T00:00:00Z,R/42/96,0,0,0,1,0,0
3192,42,1987-12-02T00:00:00Z,R/42/99,0,0,0,1,0,1
3193,42,1987-12-02T00:00:00Z,R/42/100,0,0,0,1,0,1
3194,42,1987-12-02T00:00:00Z,R/42/101,0,0,0,1,0,0
3195,42,1987-12-02T00:00:00Z,R/42/102,0,0,0,1,0,1
3196,42,1987-12-02T00:00:00Z,R/42/115,0,0,0,1,0,0
3197,42,1987-12-02T00:00:00Z,R/42/119,0,0,0,1,0,0
3198,42,1987-12-02T00:00:00Z,R/42/134,0,1,0,0,0,0
3199,42,1987-12-02T00:00:00Z,R/42/135,0,0,0,1,0,0
3200,42,1987-12-02T00:00:00Z,R/42/136,0,0,0,1,0,0
3201,42,1987-12-02T00:00:00Z,R/42/139,0,0,0,0,0,0
3202,42,1987-12-02T00:00:00Z,R/42/140,0,0,0,1,0,1
3203,42,1987-12-02T00:00:00Z,R/42/145,0,0,0,0,0,1
3204,42,1987-12-02T00:00:00Z,R/42/146,0,0,0,1,0,0
3205,42,1987-12-02T00:00:00Z,R/42/147,0,0,0,1,0,0
3206,42,1987-12-02T00:00:00Z,R/42/149,0,0,0,0,0,1
3207,42,1987-12-02T00:00:00Z,R/42/150,0,0,0,0,0,0
3208,42,1987-12-02T00:00:00Z,R/42/151,0,0,0,1,0,0
3209,42,1987-12-02T00:00:00Z,R/42/153,0,0,0,0,0,0
3210,42,1987-12-02T00:00:00Z,R/42/158,0,0,0,0,0,1
3211,42,1987-12-02T00:00:00Z,R/42/159,0,0,0,0,0,0
3212,42,1987-12-03T00:00:00Z,R/42/160A,1,0,0,0,0,0
3213,42,1987-12-03T00:00:00Z,R/42/160B,1,0,0,1,0,0
3214,42,1987-12-03T00:00:00Z,R/42/160C,1,0,0,0,1,0
3215,42,1987-12-03T00:00:00Z,R/42/160D,1,0,0,1,1,0
3216,42,1987-12-03T00:00:00Z,R/42/160E,1,0,0,0,0,0
3217,42,1987-12-03T00:00:00Z,R/42/160F,1,0,0,0,0,0
3218,42,1987-12-03T00:00:00Z,R/42/160G,1,0,0,0,0,0
3219,42,1987-12-03T00:00:00Z,R/42/162A,0,0,0,0,0,0
3220,42,1987-12-03T00:00:00Z,R/42/162B,0,0,0,0,0,0
3221,42,1987-12-06T00:00:00Z,R/42/165,0,0,0,0,0,1
3222,42,1987-12-06T00:00:00Z,R/42/166,1,0,0,0,0,1
3223,42,1987-12-06T00:00:00Z,R/42/173,0,0,0,0,0,1
3224,42,1987-12-06T00:00:00Z,R/42/174,0,0,0,0,0,1
3225,42,1987-12-06T00:00:00Z,R/42/176,0,0,0,0,0,1
3226,42,1987-12-06T00:00:00Z,R/42/184,0,0,0,0,0,0
3227,42,1987-12-06T00:00:00Z,R/42/190,1,0,0,0,0,0
3228,42,1987-12-06T00:00:00Z,R/42/198,0,0,0,0,0,1
3229,42,1987-12-06T00:00:00Z,R/42/199,1,0,0,0,0,1
3230,42,1987-12-06T00:00:00Z,R/42/200,0,0,0,0,0,1
3231,42,1987-12-06T00:00:00Z,R/42/201,0,0,0,0,0,1
3232,42,1987-12-06T00:00:00Z,R/42/202,0,0,0,0,0,0
3233,42,1987-12-06T00:00:00Z,R/42/203,0,0,0,0,0,0
3234,42,1987-12-06T00:00:00Z,R/42/204,0,0,0,0,0,1
3235,42,1987-12-06T00:00:00Z,R/42/205,0,0,0,0,0,0
3236,42,1987-12-06T00:00:00Z,R/42/209/A,1,0,0,0,0,0
3237,42,1987-12-06T00:00:00Z,R/42/209/B,1,0,0,0,0,0
3238,42,1987-12-06T00:00:00Z,R/42/209/C,1,0,0,0,0,0
3239,42,1987-12-06T00:00:00Z,R/42/209/D,1,0,0,0,0,0
3240,42,1987-12-05T00:00:00Z,R/42/210B,0,0,0,0,0,0
3241,42,1987-12-02T00:00:00Z,R/42/223,1,0,0,0,0,0
3242,42,1987-12-02T00:00:00Z,R/42/224,0,0,0,0,0,0
3243,42,1987-12-02T00:00:00Z,R/42/226A,0,0,0,0,0,0
3244,42,1988-03-04T00:00:00Z,R/42/229A,0,0,0,0,0,0
3245,42,1988-03-04T00:00:00Z,R/42/229B,0,0,0,0,0,0
3246,42,1988-03-04T00:00:00Z,R/42/230,0,0,0,0,0,0
3247,42,1988-05-06T00:00:00Z,R/42/232,0,0,0,0,0,0
3385,44,1989-09-05T00:00:00Z,R/44/1,0,0,0,0,0,0
3386,44,1989-10-06T00:00:00Z,R/44/2,1,0,0,1,0,0
3387,44,1989-10-03T00:00:00Z,R/44/7,0,0,0,0,0,0
3388,44,1989-10-04T00:00:00Z,R/44/9,0,0,0,0,1,0
3389,44,1989-11-02T00:00:00Z,R/44/18,0,0,0,0,0,0
3390,44,1989-11-03T00:00:00Z,R/44/20,0,0,0,0,0,0
3391,44,1989-11-05T00:00:00Z,R/44/22,0,0,0,0,0,0
3392,44,1989-11-06T00:00:00Z,R/44/24,0,0,0,0,0,1
3393,44,1989-11-02T00:00:00Z,R/44/26,0,0,0,0,0,0
3394,44,1989-11-04T00:00:00Z,R/44/27A,0,0,0,0,1,0
3395,44,1989-11-04T00:00:00Z,R/44/27C,0,0,0,0,0,0
3396,44,1989-11-04T00:00:00Z,R/44/27D,0,0,0,0,0,0
3397,44,1989-11-04T00:00:00Z,R/44/27E,0,0,0,0,0,0
3398,44,1989-11-04T00:00:00Z,R/44/27F,1,1,0,0,0,1
3399,44,1989-11-04T00:00:00Z,R/44/27G,0,0,0,1,0,0
3400,44,1989-11-04T00:00:00Z,R/44/27H,0,0,0,0,0,0
3401,44,1989-11-04T00:00:00Z,R/44/27I,1,1,0,0,0,0
3402,44,1989-11-04T00:00:00Z,R/44/27K,0,0,0,1,0,0
3403,44,1989-11-04T00:00:00Z,R/44/27L,0,0,0,1,0,0
3404,44,1989-12-02T00:00:00Z,R/44/30,0,0,0,0,0,1
3405,44,1989-12-02T00:00:00Z,R/44/31,0,0,0,0,0,0
3406,44,1989-12-02T00:00:00Z,R/44/32,0,0,0,1,0,0
3407,44,1989-12-02T00:00:00Z,R/44/40A,1,0,0,0,0,0
3408,44,1989-12-02T00:00:00Z,R/44/40B,1,0,0,0,0,0
3409,44,1989-12-02T00:00:00Z,R/44/40C,1,0,0,0,0,0
3410,44,1989-12-04T00:00:00Z,R/44/41A,1,0,0,1,0,0
3411,44,1989-12-04T00:00:00Z,R/44/41B,1,0,0,1,0,0
3412,44,1989-12-04T00:00:00Z,R/44/41C,1,0,0,0,0,0
3413,44,1989-12-04T00:00:00Z,R/44/42,1,0,0,0,0,0
3414,44,1989-12-05T00:00:00Z,R/44/43,0,0,0,0,0,0
3415,44,1989-12-06T00:00:00Z,R/44/47A,1,0,0,0,0,0
3416,44,1989-12-06T00:00:00Z,R/44/47D,1,0,0,0,0,0
3417,44,1989-12-06T00:00:00Z,R/44/47E,1,0,0,0,0,0
3418,44,1989-12-06T00:00:00Z,R/44/47F,1,0,0,0,0,0
3419,44,1989-12-06T00:00:00Z,R/44/47G,1,0,0,0,0,0
3420,44,1989-12-06T00:00:00Z,R/44/47H,1,0,0,0,0,0
3421,44,1989-12-06T00:00:00Z,R/44/47I,1,0,0,0,0,0
3422,44,1989-12-06T00:00:00Z,R/44/47J,1,0,0,0,0,0
3423,44,1989-12-06T00:00:00Z,R/44/47K,1,0,0,0,0,0
3424,44,1989-12-06T00:00:00Z,R/44/48A,1,0,0,0,1,0
3425,44,1989-12-06T00:00:00Z,R/44/48B,1,0,0,1,0,0
3426,44,1989-12-06T00:00:00Z,R/44/48C,1,0,0,0,1,0
3427,44,1989-12-06T00:00:00Z,R/44/48D,1,0,0,0,0,0
3428,44,1989-12-06T00:00:00Z,R/44/48E,1,0,0,0,0,0
3429,44,1989-12-06T00:00:00Z,R/44/48F,1,0,0,0,0,0
3430,44,1989-12-06T00:00:00Z,R/44/48G,1,0,0,0,0,0
3431,44,1989-12-06T00:00:00Z,R/44/50,0,0,0,0,0,0
3432,44,1989-12-06T00:00:00Z,R/44/56,0,0,0,0,0,1
3433,44,1989-12-06T00:00:00Z,R/44/63,0,0,0,1,0,0
3434,44,1989-12-06T00:00:00Z,R/44/69,0,0,0,1,0,0
3435,44,1989-12-06T00:00:00Z,R/44/79,0,0,0,1,1,0
3436,44,1989-12-06T00:00:00Z,R/44/81,0,0,0,1,0,0
3437,44,1989-12-02T00:00:00Z,R/44/83,0,0,0,0,1,0
3438,44,1989-12-02T00:00:00Z,R/44/84,0,0,0,0,1,1
3439,44,1989-12-02T00:00:00Z,R/44/85,0,0,0,0,1,0
3440,44,1989-12-02T00:00:00Z,R/44/100,0,0,0,0,1,0
3441,44,1989-12-02T00:00:00Z,R/44/101,0,0,0,0,1,0
3442,44,1989-12-02T00:00:00Z,R/44/102,0,0,0,0,1,0
3443,44,1989-12-06T00:00:00Z,R/44/104,0,1,1,0,0,0
3444,44,1989-12-06T00:00:00Z,R/44/105,0,1,0,0,0,0
3445,44,1989-12-06T00:00:00Z,R/44/106,0,1,0,0,0,0
3446,44,1989-12-06T00:00:00Z,R/44/107,0,1,0,0,0,0
3447,44,1989-12-06T00:00:00Z,R/44/109,0,1,1,0,0,0
3448,44,1989-12-06T00:00:00Z,R/44/110,0,1,0,0,0,0
3449,44,1989-12-06T00:00:00Z,R/44/111,0,1,0,0,0,0
3450,44,1989-12-06T00:00:00Z,R/44/112,0,0,1,0,0,0
3451,44,1989-12-06T00:00:00Z,R/44/113A,0,1,1,0,0,0
3452,44,1989-12-06T00:00:00Z,R/44/113B,0,1,1,0,0,0
3453,44,1989-12-06T00:00:00Z,R/44/114A,0,0,1,0,0,0
3454,44,1989-12-06T00:00:00Z,R/44/114B,0,0,1,0,0,0
3455,44,1989-12-06T00:00:00Z,R/44/116A,0,1,1,0,0,1
3456,44,1989-12-06T00:00:00Z,R/44/116B,0,0,1,0,0,0
3457,44,1989-12-06T00:00:00Z,R/44/116E,0,0,1,0,0,0
3458,44,1989-12-06T00:00:00Z,R/44/116G,0,0,1,0,0,0
3459,44,1989-12-06T00:00:00Z,R/44/116H,0,1,0,0,0,0
3460,44,1989-12-06T00:00:00Z,R/44/116J,0,0,0,0,0,1
3461,44,1989-12-06T00:00:00Z,R/44/116K,0,1,1,0,0,0
3462,44,1989-12-06T00:00:00Z,R/44/116M,0,0,1,0,0,0
3463,44,1989-12-06T00:00:00Z,R/44/116N,0,0,1,0,0,0
3464,44,1989-12-06T00:00:00Z,R/44/116P,0,0,0,0,0,0
3465,44,1989-12-06T00:00:00Z,R/44/116R,0,1,0,0,0,0
3466,44,1989-12-06T00:00:00Z,R/44/116S,0,0,1,0,0,0
3467,44,1989-12-06T00:00:00Z,R/44/117A,0,0,1,0,0,0
3468,44,1989-12-06T00:00:00Z,R/44/117C,0,1,0,0,0,0
3469,44,1989-12-06T00:00:00Z,R/44/117D,0,1,1,0,0,0
3470,44,1989-12-06T00:00:00Z,R/44/117F,0,0,1,0,0,1
3471,44,1989-12-06T00:00:00Z,R/44/118A,0,0,0,0,0,1
3472,44,1989-12-06T00:00:00Z,R/44/118B,0,0,1,0,0,0
3473,44,1989-12-06T00:00:00Z,R/44/119A,0,0,1,0,0,0
3474,44,1989-12-06T00:00:00Z,R/44/119B,0,1,1,0,0,0
3475,44,1989-12-06T00:00:00Z,R/44/119D,0,0,1,0,0,0
3476,44,1989-12-06T00:00:00Z,R/44/119E,0,1,1,0,0,0
3477,44,1989-12-06T00:00:00Z,R/44/119F,0,1,1,0,0,0
3478,44,1989-12-06T00:00:00Z,R/44/120,0,0,0,0,0,0
3479,44,1989-12-06T00:00:00Z,R/44/121,1,1,1,0,0,0
3480,44,1989-12-06T00:00:00Z,R/44/123,0,0,1,0,0,0
3481,44,1989-12-06T00:00:00Z,R/44/124A,0,0,0,0,0,0
3482,44,1989-12-06T00:00:00Z,R/44/124B,0,0,0,0,0,0
3483,44,1989-12-06T00:00:00Z,R/44/126,0,0,0,0,0,0
3484,44,1989-12-06T00:00:00Z,R/44/128,0,0,0,0,0,0
3485,44,1989-12-06T00:00:00Z,R/44/130,0,0,0,1,0,1
3486,44,1989-12-06T00:00:00Z,R/44/147,0,0,0,0,0,0
3487,44,1989-12-06T00:00:00Z,R/44/166,0,0,0,1,0,0
3488,44,1989-12-06T00:00:00Z,R/44/167,0,0,0,1,0,0
3489,44,1989-12-06T00:00:00Z,R/44/168,0,0,0,0,1,1
3490,44,1989-12-03T00:00:00Z,R/44/170,0,0,0,0,0,1
3491,44,1989-12-03T00:00:00Z,R/44/174,1,0,0,0,0,0
3492,44,1989-12-03T00:00:00Z,R/44/181,0,0,0,0,0,0
3493,44,1989-12-06T00:00:00Z,R/44/205,0,0,0,0,0,1
3494,44,1989-12-06T00:00:00Z,R/44/214,0,0,0,0,0,1
3495,44,1989-12-06T00:00:00Z,R/44/215,0,0,0,0,0,1
3496,44,1989-12-06T00:00:00Z,R/44/217,0,0,0,0,0,1
3497,44,1989-12-06T00:00:00Z,R/44/218,0,0,0,0,0,1
3498,44,1989-12-06T00:00:00Z,R/44/232,0,0,0,0,0,1
3499,44,1989-12-06T00:00:00Z,R/44/235,1,0,0,0,0,1
3500,44,1989-12-06T00:00:00Z,R/44/240,0,0,0,0,0,0
3587,46,1991-10-04T00:00:00Z,R/46/9,0,0,0,0,1,0
3588,46,1991-10-03T00:00:00Z,R/46/10,0,0,0,0,0,0
3589,46,1991-11-04T00:00:00Z,R/46/16,0,1,0,0,0,0
3590,46,1991-11-02T00:00:00Z,R/46/19,0,0,0,0,0,0
3592,46,1991-12-05T00:00:00Z,R/46/24,0,0,0,0,0,0
3593,46,1991-12-06T00:00:00Z,R/46/28,0,1,0,0,0,0
3594,46,1991-12-06T00:00:00Z,R/46/29,0,1,0,0,0,0
3595,46,1991-12-06T00:00:00Z,R/46/31,0,1,1,0,0,0
3596,46,1991-12-06T00:00:00Z,R/46/32,0,1,0,0,0,0
3597,46,1991-12-06T00:00:00Z,R/46/33,0,0,1,0,0,0
3598,46,1991-12-06T00:00:00Z,R/46/34A,0,1,1,0,0,0
3599,46,1991-12-06T00:00:00Z,R/46/36D,0,1,0,0,0,0
3600,46,1991-12-06T00:00:00Z,R/46/36I,0,0,1,0,0,0
3601,46,1991-12-06T00:00:00Z,R/46/36J,0,1,1,0,0,0
3602,46,1991-12-06T00:00:00Z,R/46/36L,0,0,1,0,0,0
3603,46,1991-12-06T00:00:00Z,R/46/37C,0,1,1,0,0,0
3604,46,1991-12-06T00:00:00Z,R/46/37D,0,1,0,0,0,0
3605,46,1991-12-06T00:00:00Z,R/46/37F,0,0,1,0,0,1
3606,46,1991-12-06T00:00:00Z,R/46/38B,0,0,1,0,0,0
3607,46,1991-12-06T00:00:00Z,R/46/38C,0,0,1,0,0,0
3608,46,1991-12-06T00:00:00Z,R/46/39,1,1,1,0,0,0
3609,46,1991-12-06T00:00:00Z,R/46/41A,0,0,0,0,0,0
3610,46,1991-12-06T00:00:00Z,R/46/41B,0,0,0,0,0,0
3611,46,1991-12-02T00:00:00Z,R/46/46A,1,0,0,0,0,0
3612,46,1991-12-02T00:00:00Z,R/46/46D,1,0,0,0,0,0
3613,46,1991-12-02T00:00:00Z,R/46/46E,1,0,0,0,0,0
3614,46,1991-12-02T00:00:00Z,R/46/46F,1,0,0,0,0,0
3615,46,1991-12-02T00:00:00Z,R/46/46G,1,0,0,0,0,0
3616,46,1991-12-02T00:00:00Z,R/46/46H,1,0,0,0,0,0
3617,46,1991-12-02T00:00:00Z,R/46/46I,1,0,0,0,0,0
3618,46,1991-12-02T00:00:00Z,R/46/46J,1,0,0,0,0,0
3619,46,1991-12-02T00:00:00Z,R/46/46K,1,0,0,0,0,0
3620,46,1991-12-02T00:00:00Z,R/46/47A,1,0,0,0,1,0
3621,46,1991-12-02T00:00:00Z,R/46/47B,1,0,0,1,0,0
3622,46,1991-12-02T00:00:00Z,R/46/47C,1,0,0,0,1,0
3623,46,1991-12-02T00:00:00Z,R/46/47D,1,0,0,0,0,0
3624,46,1991-12-02T00:00:00Z,R/46/47E,1,0,0,0,0,0
3625,46,1991-12-02T00:00:00Z,R/46/47F,1,0,0,0,0,0
3626,46,1991-12-02T00:00:00Z,R/46/47G,1,0,0,0,0,0
3627,46,1991-12-02T00:00:00Z,R/46/49,0,0,0,0,0,0
3628,46,1991-12-02T00:00:00Z,R/46/52,0,0,0,0,0,1
3629,46,1991-12-04T00:00:00Z,R/46/63,0,0,0,0,1,0
3630,46,1991-12-04T00:00:00Z,R/46/64,0,0,0,0,1,1
3631,46,1991-12-04T00:00:00Z,R/46/65,0,0,0,0,1,0
3632,46,1991-12-04T00:00:00Z,R/46/71,0,0,0,0,1,0
3633,46,1991-12-04T00:00:00Z,R/46/72,0,0,0,0,1,0
3634,46,1991-12-04T00:00:00Z,R/46/74A,1,0,0,1,0,0
3635,46,1991-12-04T00:00:00Z,R/46/74B,1,0,0,1,0,0
3636,46,1991-12-04T00:00:00Z,R/46/74C,1,0,0,0,0,0
3637,46,1991-12-04T00:00:00Z,R/46/75,1,0,0,0,0,0
3638,46,1991-12-04T00:00:00Z,R/46/76,1,0,0,1,0,0
3639,46,1991-12-05T00:00:00Z,R/46/78,0,0,0,0,0,0
3640,46,1991-12-06T00:00:00Z,R/46/79B,0,0,0,1,0,0
3641,46,1991-12-06T00:00:00Z,R/46/79C,0,1,0,0,0,0
3642,46,1991-12-06T00:00:00Z,R/46/79D,1,1,0,0,0,1
3643,46,1991-12-06T00:00:00Z,R/46/79E,0,0,0,0,0,0
3644,46,1991-12-02T00:00:00Z,R/46/82A,1,0,0,0,0,0
3645,46,1991-12-02T00:00:00Z,R/46/82B,1,0,0,0,0,0
3646,46,1991-12-02T00:00:00Z,R/46/84,0,0,0,1,0,0
3647,46,1991-12-02T00:00:00Z,R/46/86,1,0,0,1,0,0
3648,46,1991-12-02T00:00:00Z,R/46/87,0,0,0,1,1,0
3649,46,1991-12-02T00:00:00Z,R/46/89,0,0,0,1,0,0
3650,46,1991-12-02T00:00:00Z,R/46/95,0,0,0,0,0,1
3651,46,1991-12-03T00:00:00Z,R/46/117,0,0,0,1,0,0
3652,46,1991-12-03T00:00:00Z,R/46/130,0,0,0,0,0,0
3653,46,1991-12-03T00:00:00Z,R/46/134,0,0,0,1,0,0
3654,46,1991-12-03T00:00:00Z,R/46/135,0,0,0,1,1,0
3655,46,1991-12-03T00:00:00Z,R/46/137,0,0,0,0,0,0
3656,46,1991-12-04T00:00:00Z,R/46/153,0,0,0,1,0,0
3657,46,1991-12-05T00:00:00Z,R/46/162,1,0,0,0,0,0
3658,46,1991-12-06T00:00:00Z,R/46/199,1,0,0,0,0,1
3659,46,1991-12-06T00:00:00Z,R/46/201,1,0,0,0,0,1
3660,46,1991-12-06T00:00:00Z,R/46/210,0,0,0,0,0,1
3661,46,1991-12-06T00:00:00Z,R/46/216,0,0,0,0,0,0
3662,46,1992-08-03T00:00:00Z,R/46/242,0,0,0,0,0,0
3739,48,1993-11-02T00:00:00Z,R/48/14,0,1,0,0,0,0
3740,48,1993-11-03T00:00:00Z,R/48/15,0,0,0,0,0,0
3741,48,1993-11-04T00:00:00Z,R/48/16,0,0,0,0,0,1
3742,48,1993-11-04T00:00:00Z,R/48/23,0,0,0,0,0,0
3743,48,1993-12-05T00:00:00Z,R/48/28,0,0,0,0,0,0
3744,48,1993-12-06T00:00:00Z,R/48/40A,1,0,0,0,0,0
3745,48,1993-12-06T00:00:00Z,R/48/40D,1,0,0,0,0,0
3746,48,1993-12-06T00:00:00Z,R/48/40E,1,0,0,0,0,0
3747,48,1993-12-06T00:00:00Z,R/48/40F,1,0,0,0,0,0
3748,48,1993-12-06T00:00:00Z,R/48/40G,1,0,0,0,0,0
3749,48,1993-12-06T00:00:00Z,R/48/40H,1,0,0,0,0,0
3750,48,1993-12-06T00:00:00Z,R/48/40I,1,0,0,0,0,0
3751,48,1993-12-06T00:00:00Z,R/48/40J,1,0,0,0,0,0
3752,48,1993-12-06T00:00:00Z,R/48/41A,1,0,0,0,1,0
3753,48,1993-12-06T00:00:00Z,R/48/41B,1,0,0,1,0,0
3754,48,1993-12-06T00:00:00Z,R/48/41C,1,0,0,0,1,0
3755,48,1993-12-06T00:00:00Z,R/48/41D,1,0,0,0,0,0
3756,48,1993-12-06T00:00:00Z,R/48/45,0,0,0,0,1,0
3757,48,1993-12-06T00:00:00Z,R/48/46,0,0,0,0,1,1
3758,48,1993-12-06T00:00:00Z,R/48/47,0,0,0,0,1,0
3759,48,1993-12-06T00:00:00Z,R/48/52,0,0,0,0,1,0
3760,48,1993-12-06T00:00:00Z,R/48/53,0,0,0,0,1,0
3761,48,1993-12-02T00:00:00Z,R/48/56,0,0,0,0,1,0
3762,48,1993-12-03T00:00:00Z,R/48/58,1,0,0,0,0,0
3763,48,1993-12-03T00:00:00Z,R/48/59A,1,0,0,0,0,0
3764,48,1993-12-03T00:00:00Z,R/48/59B,1,0,0,0,0,0
3765,48,1993-12-05T00:00:00Z,R/48/66,0,0,0,0,0,1
3766,48,1993-12-05T00:00:00Z,R/48/67,0,0,1,0,0,0
